bill_id,bill_number,bioguide_id,vote_position,vote_date,roll_call_number,chamber,party,state,district
,,M001243,Yea,2026-02-26,42,senate,R,PA,
,,M001176,Nay,2026-02-26,42,senate,D,OR,
,,M001244,Yea,2026-02-26,42,senate,R,FL,
,,M000934,Yea,2026-02-26,42,senate,R,KS,
,,M001242,Yea,2026-02-26,42,senate,R,OH,
,,M001190,Yea,2026-02-26,42,senate,R,OK,
,,M001153,Yea,2026-02-26,42,senate,R,AK,
,,M001169,Nay,2026-02-26,42,senate,D,CT,
,,M001111,Nay,2026-02-26,42,senate,D,WA,
,,O000174,Nay,2026-02-26,42,senate,D,GA,
,,P000145,Nay,2026-02-26,42,senate,D,CA,
,,P000603,Not Voting,2026-02-26,42,senate,R,KY,
,,P000595,Nay,2026-02-26,42,senate,D,MI,
,,R000122,Nay,2026-02-26,42,senate,D,RI,
,,R000618,Yea,2026-02-26,42,senate,R,NE,
,,R000584,Yea,2026-02-26,42,senate,R,ID,
,,R000608,Yea,2026-02-26,42,senate,D,NV,
,,R000605,Yea,2026-02-26,42,senate,R,SD,
,,S000033,Nay,2026-02-26,42,senate,I,VT,
,,S001194,Yea,2026-02-26,42,senate,D,HI,
,,S001150,Nay,2026-02-26,42,senate,D,CA,
,,S001227,Yea,2026-02-26,42,senate,R,MO,
,,S000148,Nay,2026-02-26,42,senate,D,NY,
,,S001217,Yea,2026-02-26,42,senate,R,FL,
,,S001184,Yea,2026-02-26,42,senate,R,SC,
,,S001181,Nay,2026-02-26,42,senate,D,NH,
,,S001232,Yea,2026-02-26,42,senate,R,MT,
,,S001208,Nay,2026-02-26,42,senate,D,MI,
,,S001203,Nay,2026-02-26,42,senate,D,MN,
,,S001198,Yea,2026-02-26,42,senate,R,AK,
,,T000250,Yea,2026-02-26,42,senate,R,SD,
,,T000476,Yea,2026-02-26,42,senate,R,NC,
,,T000278,Yea,2026-02-26,42,senate,R,AL,
,,V000128,Nay,2026-02-26,42,senate,D,MD,
,,W000805,Yea,2026-02-26,42,senate,D,VA,
,,W000790,Nay,2026-02-26,42,senate,D,GA,
,,W000817,Nay,2026-02-26,42,senate,D,MA,
,,W000800,Yea,2026-02-26,42,senate,D,VT,
,,W000802,Not Voting,2026-02-26,42,senate,D,RI,
,,W000437,Yea,2026-02-26,42,senate,R,MS,
,,W000779,Nay,2026-02-26,42,senate,D,OR,
,,Y000064,Yea,2026-02-26,42,senate,R,IN,
,,A000382,Nay,2026-02-26,43,senate,D,MD,
,,B001230,Nay,2026-02-26,43,senate,D,WI,
,,B001299,Yea,2026-02-26,43,senate,R,IN,
,,B001261,Yea,2026-02-26,43,senate,R,WY,
,,B001267,Nay,2026-02-26,43,senate,D,CO,
,,B001243,Yea,2026-02-26,43,senate,R,TN,
,,B001277,Nay,2026-02-26,43,senate,D,CT,
,,B001303,Nay,2026-02-26,43,senate,D,DE,
,,B001288,Nay,2026-02-26,43,senate,D,NJ,
,,B001236,Yea,2026-02-26,43,senate,R,AR,
,,B001319,Yea,2026-02-26,43,senate,R,AL,
,,B001305,Yea,2026-02-26,43,senate,R,NC,
,,C000127,Yea,2026-02-26,43,senate,D,WA,
,,C001047,Yea,2026-02-26,43,senate,R,WV,
,,C001075,Yea,2026-02-26,43,senate,R,LA,
,,C001035,Yea,2026-02-26,43,senate,R,ME,
,,C001088,Not Voting,2026-02-26,43,senate,D,DE,
,,C001056,Yea,2026-02-26,43,senate,R,TX,
,,C001113,Nay,2026-02-26,43,senate,D,NV,
,,C001095,Yea,2026-02-26,43,senate,R,AR,
,,C001096,Yea,2026-02-26,43,senate,R,ND,
,,C000880,Yea,2026-02-26,43,senate,R,ID,
,,C001098,Yea,2026-02-26,43,senate,R,TX,
,,C001114,Yea,2026-02-26,43,senate,R,UT,
,,D000618,Not Voting,2026-02-26,43,senate,R,MT,
,,D000622,Nay,2026-02-26,43,senate,D,IL,
,,D000563,Nay,2026-02-26,43,senate,D,IL,
,,E000295,Yea,2026-02-26,43,senate,R,IA,
,,F000479,Yea,2026-02-26,43,senate,D,PA,
,,F000463,Yea,2026-02-26,43,senate,R,NE,
,,G000574,Nay,2026-02-26,43,senate,D,AZ,
,,G000555,Nay,2026-02-26,43,senate,D,NY,
,,G000359,Not Voting,2026-02-26,43,senate,R,SC,
,,G000386,Yea,2026-02-26,43,senate,R,IA,
,,H000601,Not Voting,2026-02-26,43,senate,R,TN,
,,H001076,Not Voting,2026-02-26,43,senate,D,NH,
,,H001089,Yea,2026-02-26,43,senate,R,MO,
,,H001046,Nay,2026-02-26,43,senate,D,NM,
,,H000273,Nay,2026-02-26,43,senate,D,CO,
,,H001042,Nay,2026-02-26,43,senate,D,HI,
,,H001061,Yea,2026-02-26,43,senate,R,ND,
,,H001104,Yea,2026-02-26,43,senate,R,OH,
,,H001079,Yea,2026-02-26,43,senate,R,MS,
,,J000293,Yea,2026-02-26,43,senate,R,WI,
,,J000312,Not Voting,2026-02-26,43,senate,R,WV,
,,K000384,Yea,2026-02-26,43,senate,D,VA,
,,K000377,Yea,2026-02-26,43,senate,D,AZ,
,,K000393,Yea,2026-02-26,43,senate,R,LA,
,,K000394,Nay,2026-02-26,43,senate,D,NJ,
,,K000383,Yea,2026-02-26,43,senate,I,ME,
,,K000367,Yea,2026-02-26,43,senate,D,MN,
,,L000575,Yea,2026-02-26,43,senate,R,OK,
,,L000577,Yea,2026-02-26,43,senate,R,UT,
,,L000570,Nay,2026-02-26,43,senate,D,NM,
,,L000571,Yea,2026-02-26,43,senate,R,WY,
,,M000133,Nay,2026-02-26,43,senate,D,MA,
,,M001198,Yea,2026-02-26,43,senate,R,KS,
,,M000355,Yea,2026-02-26,43,senate,R,KY,
,,M001243,Yea,2026-02-26,43,senate,R,PA,
,,M001176,Nay,2026-02-26,43,senate,D,OR,
,,M001244,Yea,2026-02-26,43,senate,R,FL,
,,M000934,Yea,2026-02-26,43,senate,R,KS,
,,M001242,Yea,2026-02-26,43,senate,R,OH,
,,M001190,Yea,2026-02-26,43,senate,R,OK,
,,M001153,Yea,2026-02-26,43,senate,R,AK,
,,M001169,Nay,2026-02-26,43,senate,D,CT,
,,M001111,Nay,2026-02-26,43,senate,D,WA,
,,O000174,Nay,2026-02-26,43,senate,D,GA,
,,P000145,Nay,2026-02-26,43,senate,D,CA,
,,P000603,Not Voting,2026-02-26,43,senate,R,KY,
,,P000595,Nay,2026-02-26,43,senate,D,MI,
,,R000122,Nay,2026-02-26,43,senate,D,RI,
,,R000618,Yea,2026-02-26,43,senate,R,NE,
,,R000584,Yea,2026-02-26,43,senate,R,ID,
,,R000608,Yea,2026-02-26,43,senate,D,NV,
,,R000605,Yea,2026-02-26,43,senate,R,SD,
,,S000033,Nay,2026-02-26,43,senate,I,VT,
,,S001194,Yea,2026-02-26,43,senate,D,HI,
,,S001150,Nay,2026-02-26,43,senate,D,CA,
,,S001227,Yea,2026-02-26,43,senate,R,MO,
,,S000148,Not Voting,2026-02-26,43,senate,D,NY,
,,S001217,Yea,2026-02-26,43,senate,R,FL,
,,S001184,Yea,2026-02-26,43,senate,R,SC,
,,S001181,Nay,2026-02-26,43,senate,D,NH,
,,S001232,Yea,2026-02-26,43,senate,R,MT,
,,S001208,Nay,2026-02-26,43,senate,D,MI,
,,S001203,Nay,2026-02-26,43,senate,D,MN,
,,S001198,Yea,2026-02-26,43,senate,R,AK,
,,T000250,Yea,2026-02-26,43,senate,R,SD,
,,T000476,Yea,2026-02-26,43,senate,R,NC,
,,T000278,Not Voting,2026-02-26,43,senate,R,AL,
,,V000128,Nay,2026-02-26,43,senate,D,MD,
,,W000805,Yea,2026-02-26,43,senate,D,VA,
,,W000790,Nay,2026-02-26,43,senate,D,GA,
,,W000817,Nay,2026-02-26,43,senate,D,MA,
,,W000800,Yea,2026-02-26,43,senate,D,VT,
,,W000802,Not Voting,2026-02-26,43,senate,D,RI,
,,W000437,Yea,2026-02-26,43,senate,R,MS,
,,W000779,Nay,2026-02-26,43,senate,D,OR,
,,Y000064,Yea,2026-02-26,43,senate,R,IN,
s5-119,S. 5,S001194,Nay,2025-01-17,5,senate,D,HI,
s5-119,S. 5,S001150,Nay,2025-01-17,5,senate,D,CA,
s5-119,S. 5,S001227,Yea,2025-01-17,5,senate,R,MO,
s5-119,S. 5,S000148,Nay,2025-01-17,5,senate,D,NY,
s5-119,S. 5,S001217,Yea,2025-01-17,5,senate,R,FL,
s5-119,S. 5,S001184,Yea,2025-01-17,5,senate,R,SC,
s5-119,S. 5,S001181,Yea,2025-01-17,5,senate,D,NH,
s5-119,S. 5,S001232,Yea,2025-01-17,5,senate,R,MT,
s5-119,S. 5,S001208,Yea,2025-01-17,5,senate,D,MI,
s5-119,S. 5,S001203,Nay,2025-01-17,5,senate,D,MN,
s5-119,S. 5,S001198,Yea,2025-01-17,5,senate,R,AK,
s5-119,S. 5,T000250,Yea,2025-01-17,5,senate,R,SD,
s5-119,S. 5,T000476,Yea,2025-01-17,5,senate,R,NC,
s5-119,S. 5,T000278,Yea,2025-01-17,5,senate,R,AL,
s5-119,S. 5,V000128,Nay,2025-01-17,5,senate,D,MD,
s5-119,S. 5,W000805,Yea,2025-01-17,5,senate,D,VA,
s5-119,S. 5,W000790,Nay,2025-01-17,5,senate,D,GA,
s5-119,S. 5,W000817,Nay,2025-01-17,5,senate,D,MA,
s5-119,S. 5,W000802,Yea,2025-01-15,4,senate,D,RI,
s5-119,S. 5,W000437,Nay,2025-01-15,4,senate,R,MS,
s5-119,S. 5,W000779,Not Voting,2025-01-15,4,senate,D,OR,
s5-119,S. 5,Y000064,Nay,2025-01-15,4,senate,R,IN,
s5-119,S. 5,M001242,Yea,2025-01-15,3,senate,R,OH,
s5-119,S. 5,M001190,Yea,2025-01-15,3,senate,R,OK,
s5-119,S. 5,M001153,Yea,2025-01-15,3,senate,R,AK,
s5-119,S. 5,M001169,Nay,2025-01-15,3,senate,D,CT,
s5-119,S. 5,E000295,Yea,2025-01-13,2,senate,R,IA,
s5-119,S. 5,F000479,Not Voting,2025-01-13,2,senate,D,PA,
s5-119,S. 5,F000463,Yea,2025-01-13,2,senate,R,NE,
s5-119,S. 5,G000574,Yea,2025-01-13,2,senate,D,AZ,
s5-119,S. 5,G000555,Yea,2025-01-13,2,senate,D,NY,
s5-119,S. 5,G000359,Not Voting,2025-01-13,2,senate,R,SC,
s5-119,S. 5,G000386,Yea,2025-01-13,2,senate,R,IA,
s5-119,S. 5,H000601,Yea,2025-01-13,2,senate,R,TN,
s5-119,S. 5,H001076,Yea,2025-01-13,2,senate,D,NH,
s5-119,S. 5,H001089,Yea,2025-01-13,2,senate,R,MO,
s5-119,S. 5,H001046,Yea,2025-01-13,2,senate,D,NM,
s5-119,S. 5,H000273,Yea,2025-01-13,2,senate,D,CO,
s5-119,S. 5,H001042,Nay,2025-01-13,2,senate,D,HI,
s5-119,S. 5,H001061,Yea,2025-01-13,2,senate,R,ND,
s5-119,S. 5,H001079,Yea,2025-01-13,2,senate,R,MS,
s5-119,S. 5,J000293,Yea,2025-01-13,2,senate,R,WI,
s5-119,S. 5,K000384,Yea,2025-01-13,2,senate,D,VA,
s5-119,S. 5,R000618,Yea,2025-01-13,2,senate,R,NE,
s5-119,S. 5,R000584,Yea,2025-01-13,2,senate,R,ID,
s5-119,S. 5,R000608,Yea,2025-01-13,2,senate,D,NV,
s5-119,S. 5,R000605,Yea,2025-01-13,2,senate,R,SD,
s5-119,S. 5,S000033,Nay,2025-01-13,2,senate,I,VT,
s5-119,S. 5,S001194,Nay,2025-01-13,2,senate,D,HI,
s5-119,S. 5,S001150,Not Voting,2025-01-13,2,senate,D,CA,
s5-119,S. 5,S001227,Yea,2025-01-13,2,senate,R,MO,
s5-119,S. 5,S000148,Yea,2025-01-13,2,senate,D,NY,
s5-119,S. 5,S001217,Yea,2025-01-13,2,senate,R,FL,
s5-119,S. 5,S001184,Yea,2025-01-13,2,senate,R,SC,
s5-119,S. 5,S001232,Yea,2025-01-13,2,senate,R,MT,
s5-119,S. 5,F000463,Yea,2025-01-09,1,senate,R,NE,
s5-119,S. 5,G000574,Yea,2025-01-09,1,senate,D,AZ,
s5-119,S. 5,G000555,Yea,2025-01-09,1,senate,D,NY,
s5-119,S. 5,G000359,Yea,2025-01-09,1,senate,R,SC,
s5-119,S. 5,G000386,Yea,2025-01-09,1,senate,R,IA,
s5-119,S. 5,H000601,Yea,2025-01-09,1,senate,R,TN,
s5-119,S. 5,H001076,Not Voting,2025-01-09,1,senate,D,NH,
s5-119,S. 5,H001089,Yea,2025-01-09,1,senate,R,MO,
s5-119,S. 5,H001046,Yea,2025-01-09,1,senate,D,NM,
s5-119,S. 5,H000273,Yea,2025-01-09,1,senate,D,CO,
s5-119,S. 5,H001042,Nay,2025-01-09,1,senate,D,HI,
s5-119,S. 5,H001061,Yea,2025-01-09,1,senate,R,ND,
s5-119,S. 5,H001079,Yea,2025-01-09,1,senate,R,MS,
s5-119,S. 5,J000293,Yea,2025-01-09,1,senate,R,WI,
hr7147-119,H.R. 7147,A000382,Nay,2026-02-12,38,senate,D,MD,
hr7147-119,H.R. 7147,B001230,Nay,2026-02-12,38,senate,D,WI,
hr7147-119,H.R. 7147,B001299,Yea,2026-02-12,38,senate,R,IN,
hr7147-119,H.R. 7147,B001261,Yea,2026-02-12,38,senate,R,WY,
hr7147-119,H.R. 7147,B001267,Nay,2026-02-12,38,senate,D,CO,
hr7147-119,H.R. 7147,B001243,Yea,2026-02-12,38,senate,R,TN,
hr7147-119,H.R. 7147,B001277,Nay,2026-02-12,38,senate,D,CT,
hr7147-119,H.R. 7147,B001303,Nay,2026-02-12,38,senate,D,DE,
hr7147-119,H.R. 7147,B001288,Nay,2026-02-12,38,senate,D,NJ,
hr7147-119,H.R. 7147,B001236,Yea,2026-02-12,38,senate,R,AR,
hr7147-119,H.R. 7147,B001319,Yea,2026-02-12,38,senate,R,AL,
hr7147-119,H.R. 7147,B001305,Yea,2026-02-12,38,senate,R,NC,
hr7147-119,H.R. 7147,C000127,Nay,2026-02-12,38,senate,D,WA,
hr7147-119,H.R. 7147,C001047,Yea,2026-02-12,38,senate,R,WV,
hr7147-119,H.R. 7147,C001075,Yea,2026-02-12,38,senate,R,LA,
hr7147-119,H.R. 7147,C001035,Yea,2026-02-12,38,senate,R,ME,
hr7147-119,H.R. 7147,C001088,Nay,2026-02-12,38,senate,D,DE,
hr7147-119,H.R. 7147,C001056,Yea,2026-02-12,38,senate,R,TX,
hr7147-119,H.R. 7147,C001113,Nay,2026-02-12,38,senate,D,NV,
hr7147-119,H.R. 7147,C001095,Yea,2026-02-12,38,senate,R,AR,
hr7147-119,H.R. 7147,C001096,Yea,2026-02-12,38,senate,R,ND,
hr7147-119,H.R. 7147,C000880,Yea,2026-02-12,38,senate,R,ID,
hr7147-119,H.R. 7147,C001098,Yea,2026-02-12,38,senate,R,TX,
hr7147-119,H.R. 7147,C001114,Yea,2026-02-12,38,senate,R,UT,
hr7147-119,H.R. 7147,D000618,Yea,2026-02-12,38,senate,R,MT,
hr7147-119,H.R. 7147,D000622,Nay,2026-02-12,38,senate,D,IL,
hr7147-119,H.R. 7147,D000563,Nay,2026-02-12,38,senate,D,IL,
hr7147-119,H.R. 7147,E000295,Yea,2026-02-12,38,senate,R,IA,
hr7147-119,H.R. 7147,F000479,Yea,2026-02-12,38,senate,D,PA,
hr7147-119,H.R. 7147,F000463,Yea,2026-02-12,38,senate,R,NE,
hr7147-119,H.R. 7147,G000574,Nay,2026-02-12,38,senate,D,AZ,
hr7147-119,H.R. 7147,G000555,Nay,2026-02-12,38,senate,D,NY,
hr7147-119,H.R. 7147,G000359,Yea,2026-02-12,38,senate,R,SC,
hr7147-119,H.R. 7147,G000386,Yea,2026-02-12,38,senate,R,IA,
hr7147-119,H.R. 7147,H000601,Yea,2026-02-12,38,senate,R,TN,
hr7147-119,H.R. 7147,H001076,Nay,2026-02-12,38,senate,D,NH,
hr7147-119,H.R. 7147,H001089,Yea,2026-02-12,38,senate,R,MO,
hr7147-119,H.R. 7147,H001046,Nay,2026-02-12,38,senate,D,NM,
hr7147-119,H.R. 7147,H000273,Nay,2026-02-12,38,senate,D,CO,
hr7147-119,H.R. 7147,H001042,Nay,2026-02-12,38,senate,D,HI,
hr7147-119,H.R. 7147,H001061,Yea,2026-02-12,38,senate,R,ND,
hr7147-119,H.R. 7147,H001104,Yea,2026-02-12,38,senate,R,OH,
hr7147-119,H.R. 7147,H001079,Yea,2026-02-12,38,senate,R,MS,
hr7147-119,H.R. 7147,J000293,Yea,2026-02-12,38,senate,R,WI,
hr7147-119,H.R. 7147,J000312,Yea,2026-02-12,38,senate,R,WV,
hr7147-119,H.R. 7147,K000384,Nay,2026-02-12,38,senate,D,VA,
hr7147-119,H.R. 7147,K000377,Nay,2026-02-12,38,senate,D,AZ,
hr7147-119,H.R. 7147,K000393,Yea,2026-02-12,38,senate,R,LA,
hr7147-119,H.R. 7147,K000394,Nay,2026-02-12,38,senate,D,NJ,
hr7147-119,H.R. 7147,K000383,Nay,2026-02-12,38,senate,I,ME,
hr7147-119,H.R. 7147,K000367,Nay,2026-02-12,38,senate,D,MN,
hr7147-119,H.R. 7147,L000575,Yea,2026-02-12,38,senate,R,OK,
hr7147-119,H.R. 7147,L000577,Yea,2026-02-12,38,senate,R,UT,
hr7147-119,H.R. 7147,L000570,Nay,2026-02-12,38,senate,D,NM,
hr7147-119,H.R. 7147,L000571,Yea,2026-02-12,38,senate,R,WY,
hr7147-119,H.R. 7147,M000133,Nay,2026-02-12,38,senate,D,MA,
hr7147-119,H.R. 7147,M001198,Yea,2026-02-12,38,senate,R,KS,
hr7147-119,H.R. 7147,M000355,Not Voting,2026-02-12,38,senate,R,KY,
hr7147-119,H.R. 7147,M001243,Yea,2026-02-12,38,senate,R,PA,
hr7147-119,H.R. 7147,M001176,Nay,2026-02-12,38,senate,D,OR,
hr7147-119,H.R. 7147,M001244,Yea,2026-02-12,38,senate,R,FL,
hr7147-119,H.R. 7147,M000934,Yea,2026-02-12,38,senate,R,KS,
hr7147-119,H.R. 7147,M001242,Yea,2026-02-12,38,senate,R,OH,
hr7147-119,H.R. 7147,M001190,Yea,2026-02-12,38,senate,R,OK,
hr7147-119,H.R. 7147,M001153,Yea,2026-02-12,38,senate,R,AK,
hr7147-119,H.R. 7147,M001169,Nay,2026-02-12,38,senate,D,CT,
hr7147-119,H.R. 7147,M001111,Nay,2026-02-12,38,senate,D,WA,
hr7147-119,H.R. 7147,O000174,Nay,2026-02-12,38,senate,D,GA,
hr7147-119,H.R. 7147,P000145,Nay,2026-02-12,38,senate,D,CA,
hr7147-119,H.R. 7147,P000603,Yea,2026-02-12,38,senate,R,KY,
hr7147-119,H.R. 7147,P000595,Nay,2026-02-12,38,senate,D,MI,
hr7147-119,H.R. 7147,R000122,Nay,2026-02-12,38,senate,D,RI,
hr7147-119,H.R. 7147,R000618,Yea,2026-02-12,38,senate,R,NE,
hr7147-119,H.R. 7147,R000584,Yea,2026-02-12,38,senate,R,ID,
hr7147-119,H.R. 7147,R000608,Nay,2026-02-12,38,senate,D,NV,
hr7147-119,H.R. 7147,R000605,Yea,2026-02-12,38,senate,R,SD,
hr7147-119,H.R. 7147,S000033,Nay,2026-02-12,38,senate,I,VT,
hr7147-119,H.R. 7147,S001194,Nay,2026-02-12,38,senate,D,HI,
hr7147-119,H.R. 7147,S001150,Nay,2026-02-12,38,senate,D,CA,
hr7147-119,H.R. 7147,S001227,Yea,2026-02-12,38,senate,R,MO,
hr7147-119,H.R. 7147,S000148,Nay,2026-02-12,38,senate,D,NY,
hr7147-119,H.R. 7147,S001217,Yea,2026-02-12,38,senate,R,FL,
hr7147-119,H.R. 7147,S001184,Yea,2026-02-12,38,senate,R,SC,
hr7147-119,H.R. 7147,S001181,Nay,2026-02-12,38,senate,D,NH,
hr7147-119,H.R. 7147,S001232,Yea,2026-02-12,38,senate,R,MT,
hr7147-119,H.R. 7147,S001208,Nay,2026-02-12,38,senate,D,MI,
hr7147-119,H.R. 7147,S001203,Nay,2026-02-12,38,senate,D,MN,
hr7147-119,H.R. 7147,S001198,Yea,2026-02-12,38,senate,R,AK,
hr7147-119,H.R. 7147,T000250,Nay,2026-02-12,38,senate,R,SD,
hr7147-119,H.R. 7147,T000476,Yea,2026-02-12,38,senate,R,NC,
hr7147-119,H.R. 7147,T000278,Yea,2026-02-12,38,senate,R,AL,
hr7147-119,H.R. 7147,V000128,Nay,2026-02-12,38,senate,D,MD,
hr7147-119,H.R. 7147,W000805,Nay,2026-02-12,38,senate,D,VA,
hr7147-119,H.R. 7147,W000790,Nay,2026-02-12,38,senate,D,GA,
hr7147-119,H.R. 7147,W000817,Nay,2026-02-12,38,senate,D,MA,
hr7147-119,H.R. 7147,W000800,Nay,2026-02-12,38,senate,D,VT,
hr7147-119,H.R. 7147,W000802,Nay,2026-02-12,38,senate,D,RI,
hr7147-119,H.R. 7147,W000437,Yea,2026-02-12,38,senate,R,MS,
hr7147-119,H.R. 7147,W000779,Nay,2026-02-12,38,senate,D,OR,
hr7147-119,H.R. 7147,Y000064,Yea,2026-02-12,38,senate,R,IN,
hjres142-119,H.J.Res. 142,A000382,Nay,2026-02-12,37,senate,D,MD,
hjres142-119,H.J.Res. 142,B001230,Nay,2026-02-12,37,senate,D,WI,
hjres142-119,H.J.Res. 142,B001299,Yea,2026-02-12,37,senate,R,IN,
hjres142-119,H.J.Res. 142,B001261,Yea,2026-02-12,37,senate,R,WY,
hjres142-119,H.J.Res. 142,B001267,Nay,2026-02-12,37,senate,D,CO,
hjres142-119,H.J.Res. 142,B001243,Yea,2026-02-12,37,senate,R,TN,
hjres142-119,H.J.Res. 142,B001277,Nay,2026-02-12,37,senate,D,CT,
hjres142-119,H.J.Res. 142,B001303,Nay,2026-02-12,37,senate,D,DE,
hjres142-119,H.J.Res. 142,B001288,Nay,2026-02-12,37,senate,D,NJ,
hjres142-119,H.J.Res. 142,B001236,Yea,2026-02-12,37,senate,R,AR,
hjres142-119,H.J.Res. 142,B001319,Yea,2026-02-12,37,senate,R,AL,
hjres142-119,H.J.Res. 142,B001305,Yea,2026-02-12,37,senate,R,NC,
hjres142-119,H.J.Res. 142,C000127,Nay,2026-02-12,37,senate,D,WA,
hjres142-119,H.J.Res. 142,C001047,Yea,2026-02-12,37,senate,R,WV,
hjres142-119,H.J.Res. 142,C001075,Yea,2026-02-12,37,senate,R,LA,
hjres142-119,H.J.Res. 142,C001035,Yea,2026-02-12,37,senate,R,ME,
hjres142-119,H.J.Res. 142,C001088,Nay,2026-02-12,37,senate,D,DE,
hjres142-119,H.J.Res. 142,C001056,Yea,2026-02-12,37,senate,R,TX,
hjres142-119,H.J.Res. 142,C001113,Nay,2026-02-12,37,senate,D,NV,
hjres142-119,H.J.Res. 142,C001095,Yea,2026-02-12,37,senate,R,AR,
hjres142-119,H.J.Res. 142,C001096,Yea,2026-02-12,37,senate,R,ND,
hjres142-119,H.J.Res. 142,C000880,Yea,2026-02-12,37,senate,R,ID,
hjres142-119,H.J.Res. 142,C001098,Yea,2026-02-12,37,senate,R,TX,
hjres142-119,H.J.Res. 142,C001114,Yea,2026-02-12,37,senate,R,UT,
hjres142-119,H.J.Res. 142,D000618,Yea,2026-02-12,37,senate,R,MT,
hjres142-119,H.J.Res. 142,D000622,Nay,2026-02-12,37,senate,D,IL,
hjres142-119,H.J.Res. 142,D000563,Nay,2026-02-12,37,senate,D,IL,
hjres142-119,H.J.Res. 142,E000295,Yea,2026-02-12,37,senate,R,IA,
hjres142-119,H.J.Res. 142,F000479,Nay,2026-02-12,37,senate,D,PA,
hjres142-119,H.J.Res. 142,F000463,Yea,2026-02-12,37,senate,R,NE,
hjres142-119,H.J.Res. 142,G000574,Nay,2026-02-12,37,senate,D,AZ,
hjres142-119,H.J.Res. 142,G000555,Nay,2026-02-12,37,senate,D,NY,
hjres142-119,H.J.Res. 142,G000359,Yea,2026-02-12,37,senate,R,SC,
hjres142-119,H.J.Res. 142,G000386,Yea,2026-02-12,37,senate,R,IA,
hjres142-119,H.J.Res. 142,H000601,Yea,2026-02-12,37,senate,R,TN,
hjres142-119,H.J.Res. 142,H001076,Nay,2026-02-12,37,senate,D,NH,
hjres142-119,H.J.Res. 142,H001089,Yea,2026-02-12,37,senate,R,MO,
hjres142-119,H.J.Res. 142,H001046,Nay,2026-02-12,37,senate,D,NM,
hjres142-119,H.J.Res. 142,H000273,Nay,2026-02-12,37,senate,D,CO,
hjres142-119,H.J.Res. 142,H001042,Nay,2026-02-12,37,senate,D,HI,
hjres142-119,H.J.Res. 142,H001061,Yea,2026-02-12,37,senate,R,ND,
hjres142-119,H.J.Res. 142,H001104,Yea,2026-02-12,37,senate,R,OH,
hjres142-119,H.J.Res. 142,H001079,Yea,2026-02-12,37,senate,R,MS,
hjres142-119,H.J.Res. 142,J000293,Not Voting,2026-02-12,37,senate,R,WI,
hjres142-119,H.J.Res. 142,J000312,Not Voting,2026-02-12,37,senate,R,WV,
hjres142-119,H.J.Res. 142,K000384,Nay,2026-02-12,37,senate,D,VA,
hjres142-119,H.J.Res. 142,K000377,Nay,2026-02-12,37,senate,D,AZ,
hjres142-119,H.J.Res. 142,K000393,Yea,2026-02-12,37,senate,R,LA,
hjres142-119,H.J.Res. 142,K000394,Nay,2026-02-12,37,senate,D,NJ,
hjres142-119,H.J.Res. 142,K000383,Nay,2026-02-12,37,senate,I,ME,
hjres142-119,H.J.Res. 142,K000367,Nay,2026-02-11,36,senate,D,MN,
hjres142-119,H.J.Res. 142,L000575,Yea,2026-02-11,36,senate,R,OK,
hjres142-119,H.J.Res. 142,L000577,Yea,2026-02-11,36,senate,R,UT,
hjres142-119,H.J.Res. 142,L000570,Nay,2026-02-11,36,senate,D,NM,
hjres142-119,H.J.Res. 142,K000367,Nay,2026-02-12,37,senate,D,MN,
hjres142-119,H.J.Res. 142,L000575,Yea,2026-02-12,37,senate,R,OK,
hjres142-119,H.J.Res. 142,L000577,Yea,2026-02-12,37,senate,R,UT,
hjres142-119,H.J.Res. 142,L000570,Nay,2026-02-12,37,senate,D,NM,
hjres142-119,H.J.Res. 142,L000571,Yea,2026-02-12,37,senate,R,WY,
hjres142-119,H.J.Res. 142,M000133,Nay,2026-02-12,37,senate,D,MA,
hjres142-119,H.J.Res. 142,M001198,Yea,2026-02-12,37,senate,R,KS,
hjres142-119,H.J.Res. 142,M000355,Not Voting,2026-02-12,37,senate,R,KY,
hjres142-119,H.J.Res. 142,M001243,Yea,2026-02-12,37,senate,R,PA,
hjres142-119,H.J.Res. 142,M001176,Nay,2026-02-12,37,senate,D,OR,
hjres142-119,H.J.Res. 142,M001244,Yea,2026-02-12,37,senate,R,FL,
hjres142-119,H.J.Res. 142,M000934,Yea,2026-02-12,37,senate,R,KS,
hjres142-119,H.J.Res. 142,M001242,Yea,2026-02-12,37,senate,R,OH,
hjres142-119,H.J.Res. 142,M001190,Yea,2026-02-12,37,senate,R,OK,
hjres142-119,H.J.Res. 142,M001153,Yea,2026-02-12,37,senate,R,AK,
hjres142-119,H.J.Res. 142,M001169,Nay,2026-02-12,37,senate,D,CT,
hjres142-119,H.J.Res. 142,M001111,Nay,2026-02-12,37,senate,D,WA,
hjres142-119,H.J.Res. 142,O000174,Nay,2026-02-12,37,senate,D,GA,
hjres142-119,H.J.Res. 142,P000145,Nay,2026-02-12,37,senate,D,CA,
hjres142-119,H.J.Res. 142,P000603,Not Voting,2026-02-12,37,senate,R,KY,
hjres142-119,H.J.Res. 142,P000595,Nay,2026-02-12,37,senate,D,MI,
hjres142-119,H.J.Res. 142,R000122,Nay,2026-02-12,37,senate,D,RI,
hjres142-119,H.J.Res. 142,R000618,Yea,2026-02-12,37,senate,R,NE,
